Term Code,Department,Subject,Course,CourseGPA,StudentGPA
4192,CEUS,CEUS-R,516,NR,NR
4192,CEUS,CEUS-R,518,3.857,3.914
4192,CEUS,CEUS-R,529,NR,NR
4192,CEUS,CEUS-R,549,NR,NR
4192,CEUS,CEUS-R,569,NR,NR
4192,CEUS,CEUS-R,571,NR,NR
4192,CEUS,CEUS-R,586,NR,NR
4192,CEUS,CEUS-R,599,NR,NR
4192,CEUS,CEUS-R,610,NR,NR
4192,CEUS,CEUS-R,640,NR,NR
4192,CEUS,CEUS-R,650,NR,NR
4192,CEUS,CEUS-R,680,NR,NR
4192,CEUS,CEUS-R,690,NR,NR
4192,CEUS,CEUS-R,691,NR,NR
4192,CEUS,CEUS-R,698,NR,NR
4192,CEUS,CEUS-R,890,NR,NR
4192,CEUS,CEUS-T,102,NR,NR
4192,CEUS,CEUS-T,103,NR,NR
4192,CEUS,CEUS-T,104,NR,NR
4192,CEUS,CEUS-T,111,NR,NR
4192,CEUS,CEUS-T,112,NR,NR
4192,CEUS,CEUS-T,132,NR,NR
4192,CEUS,CEUS-T,142,NR,NR
4192,CEUS,CEUS-T,152,3.378,3.237
4192,CEUS,CEUS-T,162,NR,NR
4192,CEUS,CEUS-T,172,NR,NR
4192,CEUS,CEUS-T,181,NR,NR
4192,CEUS,CEUS-T,182,3.633,3.302
4192,CEUS,CEUS-T,199,NR,NR
4192,CEUS,CEUS-T,202,NR,NR
4192,CEUS,CEUS-T,204,NR,NR
4192,CEUS,CEUS-T,242,NR,NR
4192,CEUS,CEUS-T,252,3.463,3.386
4192,CEUS,CEUS-T,262,NR,NR
4192,CEUS,CEUS-T,272,NR,NR
4192,CEUS,CEUS-T,282,3.914,3.626
4192,CEUS,CEUS-T,302,NR,NR
4192,CEUS,CEUS-T,342,NR,NR
4192,CEUS,CEUS-T,352,NR,NR
4192,CEUS,CEUS-T,362,NR,NR
4192,CEUS,CEUS-T,382,4,3.9
4192,CEUS,CEUS-T,398,NR,NR
4192,CEUS,CEUS-T,399,NR,NR
4192,CEUS,CEUS-T,494,NR,NR
4192,CEUS,CEUS-T,502,NR,NR
4192,CEUS,CEUS-T,511,NR,NR
4192,CEUS,CEUS-T,512,NR,NR
4192,CEUS,CEUS-T,532,NR,NR
4192,CEUS,CEUS-T,552,3.914,3.39
4192,CEUS,CEUS-T,572,NR,NR
4192,CEUS,CEUS-T,582,NR,NR
4192,CEUS,CEUS-T,599,NR,NR
4192,CEUS,CEUS-T,604,NR,NR
4192,CEUS,CEUS-T,614,NR,NR
4192,CEUS,CEUS-T,642,NR,NR
4192,CEUS,CEUS-T,652,3.757,3.847
4192,CEUS,CEUS-T,662,NR,NR
4192,CEUS,CEUS-T,691,NR,NR
4192,CEUS,CEUS-T,711,NR,NR
4192,CEUS,CEUS-T,712,NR,NR
4192,CEUS,CEUS-T,732,NR,NR
4192,CEUS,CEUS-T,742,NR,NR
4192,CEUS,CEUS-T,752,4,3.906
4192,CEUS,CEUS-T,772,NR,NR
4192,CEUS,CEUS-T,782,NR,NR
4192,CEUS,CEUS-X,490,NR,NR
4192,EALC,EALC-C,102,3.401,3.37
4192,EALC,EALC-C,202,3.338,3.358
4192,EALC,EALC-C,302,3.655,3.587
4192,EALC,EALC-C,320,NR,NR
4192,EALC,EALC-C,402,3.4,3.471
4192,EALC,EALC-C,409,3.55,2.998
4192,EALC,EALC-C,421,3.6,3.463
4192,EALC,EALC-C,457,3.9,3.739
4192,EALC,EALC-C,467,NR,NR
4192,EALC,EALC-C,520,3.957,3.385
4192,EALC,EALC-C,544,NR,NR
4192,EALC,EALC-C,598,NR,NR
4192,EALC,EALC-C,600,NR,NR
4192,EALC,EALC-C,651,NR,NR
4192,EALC,EALC-C,801,NR,NR
4192,EALC,EALC-E,110,3.092,2.986
4192,EALC,EALC-E,115,3.152,3.065
4192,EALC,EALC-E,170,NR,NR
4192,EALC,EALC-E,204,3.838,3.372
4192,EALC,EALC-E,300,3.526,3.371
4192,EALC,EALC-E,310,3.477,3.326
4192,EALC,EALC-E,321,2.696,2.847
4192,EALC,EALC-E,330,3.144,3.198
4192,EALC,EALC-E,332,2.795,3.163
4192,EALC,EALC-E,333,3.187,3.1
4192,EALC,EALC-E,350,3.425,3.35
4192,EALC,EALC-E,351,3.675,3.244
4192,EALC,EALC-E,352,3.504,3.206
4192,EALC,EALC-E,355,3.079,3.199
4192,EALC,EALC-E,386,3.222,3.502
4192,EALC,EALC-E,390,2.886,2.995
4192,EALC,EALC-E,505,3.78,3.749
4192,EALC,EALC-E,595,3.883,3.86
4192,EALC,EALC-E,597,NR,NR
4192,EALC,EALC-E,600,4,3.898
4192,EALC,EALC-G,901,NR,NR
4192,EALC,EALC-J,102,3.027,3.065
4192,EALC,EALC-J,202,3.206,3.346
4192,EALC,EALC-J,302,3.604,3.473
4192,EALC,EALC-J,313,NR,NR
4192,EALC,EALC-J,402,3.825,3.631
4192,EALC,EALC-J,421,NR,NR
4192,EALC,EALC-J,461,NR,NR
4192,EALC,EALC-J,491,3.833,3.488
4192,EALC,EALC-J,534,NR,NR
4192,EALC,EALC-J,598,NR,NR
4192,EALC,EALC-K,102,3.578,3.362
4192,EALC,EALC-K,202,3.647,3.438
4192,EALC,EALC-K,302,3.6,3.483
4192,EALC,EALC-K,402,NR,NR
4192,EALC,EALC-X,490,NR,NR
4192,EURO,EURO-E,150,3.727,3.283
4192,EURO,EURO-E,250,3.633,3.379
4192,EURO,EURO-E,582,NR,NR
4192,EURO,EURO-W,405,3.381,2.825
4192,EURO,EURO-W,406,NR,NR
4192,INST,INST-B,150,NR,NR
4192,INST,INST-H,150,NR,NR
4192,INST,INST-H,250,NR,NR
4192,INST,INST-I,100,3.745,3.15
4192,INST,INST-I,371,NR,NR
4192,INST,INST-I,507,NR,NR
4192,INST,INST-I,562,NR,NR
4192,INST,INST-S,250,NR,NR
4192,INST,INST-U,100,NR,NR
4192,INST,INST-U,150,NR,NR
4192,INST,INST-U,200,NR,NR
4192,INST,INST-U,250,NR,NR
4192,INST,INST-X,490,NR,NR
4192,INTL,INTL-I,100,2.83,2.982
4192,INTL,INTL-I,202,3.429,3.31
4192,INTL,INTL-I,203,3.126,2.873
4192,INTL,INTL-I,204,3.099,3.257
4192,INTL,INTL-I,205,3.205,3.118
4192,INTL,INTL-I,206,2.905,3.105
4192,INTL,INTL-I,210,3.552,3.226
4192,INTL,INTL-I,300,3.428,3.206
4192,INTL,INTL-I,302,3.527,3.427
4192,INTL,INTL-I,303,3.152,3.444
4192,INTL,INTL-I,304,3.265,3.235
4192,INTL,INTL-I,305,3.127,3.149
4192,INTL,INTL-I,306,3.559,3.326
4192,INTL,INTL-I,310,3.17,3.155
4192,INTL,INTL-I,315,3.077,3.401
4192,INTL,INTL-I,325,4,3.755
4192,INTL,INTL-I,400,3.371,3.364
4192,INTL,INTL-I,401,NR,NR
4192,INTL,INTL-I,406,NR,NR
4192,INTL,INTL-I,425,3.672,3.331
4192,INTL,INTL-I,426,3.622,3.323
4192,INTL,INTL-I,427,3.369,3.516
4192,INTL,INTL-I,428,3.436,3.294
4192,INTL,INTL-I,500,NR,NR
4192,INTL,INTL-I,503,NR,NR
4192,INTL,INTL-I,506,NR,NR
4192,INTL,INTL-I,545,3.856,3.824
4192,INTL,INTL-I,680,3.95,3.91
4192,INTL,INTL-I,702,NR,NR
4192,INTL,INTL-I,705,3.85,3.716
4192,INTL,INTL-L,350,3.227,3.263
4192,INTL,INTL-L,352,3.84,3.423
4192,INTL,INTL-L,445,3.931,3.651
4192,INTL,INTL-X,390,2.95,3.579
4192,LTAM,LTAM-C,102,3.638,3.246
4192,LTAM,LTAM-C,202,3,3.266
4192,LTAM,LTAM-C,502,NR,NR
4192,LTAM,LTAM-L,211,3.164,3.224
4192,LTAM,LTAM-M,102,NR,NR
4192,LTAM,LTAM-M,502,NR,NR
4192,LTAM,LTAM-Q,602,NR,NR
4192,LTAM,LTAM-X,800,NR,NR
4192,LTAM,LTAM-X,850,NR,NR
4192,NELC,NELC-A,150,3.618,3.452
4192,NELC,NELC-A,250,3.894,3.581
4192,NELC,NELC-A,350,3.925,3.823
4192,NELC,NELC-A,450,NR,NR
4192,NELC,NELC-A,475,4,3.656
4192,NELC,NELC-A,550,4,3.87
4192,NELC,NELC-A,650,NR,NR
4192,NELC,NELC-A,670,NR,NR
4192,NELC,NELC-A,690,NR,NR
4192,NELC,NELC-E,150,NR,NR
4192,NELC,NELC-E,301,3.409,3.15
4192,NELC,NELC-E,306,NR,NR
4192,NELC,NELC-E,510,NR,NR
4192,NELC,NELC-E,550,NR,NR
4192,NELC,NELC-E,650,NR,NR
4192,NELC,NELC-E,670,NR,NR
4192,NELC,NELC-E,695,NR,NR
4192,NELC,NELC-G,901,NR,NR
4192,NELC,NELC-H,501,NR,NR
4192,NELC,NELC-H,502,NR,NR
4192,NELC,NELC-H,503,NR,NR
4192,NELC,NELC-H,504,NR,NR
4192,NELC,NELC-H,506,NR,NR
4192,NELC,NELC-N,122,NR,NR
4192,NELC,NELC-N,204,3.188,2.971
4192,NELC,NELC-N,251,NR,NR
4192,NELC,NELC-N,265,2.991,2.96
4192,NELC,NELC-N,304,3.788,3.616
4192,NELC,NELC-N,305,NR,NR
4192,NELC,NELC-N,312,4,3.492
4192,NELC,NELC-N,389,NR,NR
4192,NELC,NELC-N,512,4,3.979
4192,NELC,NELC-N,598,NR,NR
4192,NELC,NELC-N,670,NR,NR
4192,NELC,NELC-N,690,NR,NR
4192,NELC,NELC-N,695,3.92,3.887
4192,NELC,NELC-N,710,NR,NR
4192,NELC,NELC-N,810,NR,NR
4192,NELC,NELC-X,393,NR,NR
4192,REEI,REEI-R,300,2.933,2.562
4192,REEI,REEI-R,500,3.925,3.915
4192,REEI,REEI-R,575,NR,NR
4192,REEI,REEI-R,601,3.811,3.843
4192,SEAS,SEAS-I,102,NR,NR
4192,SEAS,SEAS-I,202,NR,NR
4192,SEAS,SEAS-S,240,3.696,3.414
4192,SEAS,SEAS-S,761,NR,NR
4192,SEAS,SEAS-T,281,3.675,2.7
4192,ABEH,ABEH-A,200,3.817,3.223
4192,ABEH,ABEH-A,400,3.394,3.116
4192,ABEH,ABEH-A,401,3.436,3.096
4192,ABEH,ABEH-A,501,NR,NR
4192,ABEH,ABEH-X,473,NR,NR
4192,AAAD,AAAD-A,100,3.94,3.401
4192,AAAD,AAAD-A,110,3.581,3.069
4192,AAAD,AAAD-A,113,3.546,2.596
4192,AAAD,AAAD-A,120,4,3.226
4192,AAAD,AAAD-A,150,2.768,2.623
4192,AAAD,AAAD-A,154,2.983,3.055
4192,AAAD,AAAD-A,203,3.243,2.869
4192,AAAD,AAAD-A,210,2.59,2.792
4192,AAAD,AAAD-A,238,2.296,2.802
4192,AAAD,AAAD-A,249,3.106,3.088
4192,AAAD,AAAD-A,265,3.239,2.745
4192,AAAD,AAAD-A,295,2.979,3.027
4192,AAAD,AAAD-A,337,4,3.158
4192,AAAD,AAAD-A,338,4,2.984
4192,AAAD,AAAD-A,339,3.725,3.051
4192,AAAD,AAAD-A,352,2.743,2.923
4192,AAAD,AAAD-A,356,2.844,2.795
4192,AAAD,AAAD-A,380,3.421,3.045
4192,AAAD,AAAD-A,382,3.024,2.587
4192,AAAD,AAAD-A,386,2.482,2.909
4192,AAAD,AAAD-A,398,3.671,3.14
4192,AAAD,AAAD-A,399,3.472,2.762
4192,AAAD,AAAD-A,420,NR,NR
4192,AAAD,AAAD-A,481,3.309,2.757
4192,AAAD,AAAD-A,499,NR,NR
4192,AAAD,AAAD-A,561,NR,NR
4192,AAAD,AAAD-A,590,NR,NR
4192,AAAD,AAAD-A,599,NR,NR
4192,AAAD,AAAD-A,606,3.5,3.719
4192,AAAD,AAAD-A,620,NR,NR
4192,AAAD,AAAD-A,689,NR,NR
4192,AAAD,AAAD-A,690,NR,NR
4192,AAAD,AAAD-A,698,NR,NR
4192,AAAD,AAAD-A,899,NR,NR
4192,AAAD,AAAD-G,901,NR,NR
4192,AAAD,AAAD-X,490,NR,NR
4192,AMST,AMST-A,100,3.078,3.131
4192,AMST,AMST-A,200,3.276,3.234
4192,AMST,AMST-A,201,2.847,2.952
4192,AMST,AMST-A,202,2.637,2.837
4192,AMST,AMST-A,275,3.388,3.082
4192,AMST,AMST-A,350,2.708,3.014
4192,AMST,AMST-G,751,NR,NR
4192,AMST,AMST-G,805,NR,NR
4192,AMST,AMST-G,901,NR,NR
4192,ANTH,ANTH-A,107,3.12,3.209
4192,ANTH,ANTH-A,122,3.372,3.033
4192,ANTH,ANTH-A,200,3.05,2.974
4192,ANTH,ANTH-A,208,3.577,2.992
4192,ANTH,ANTH-A,306,2.625,3.212
4192,ANTH,ANTH-A,399,NR,NR
4192,ANTH,ANTH-A,506,NR,NR
4192,ANTH,ANTH-A,595,4,3.95
4192,ANTH,ANTH-A,622,NR,NR
4192,ANTH,ANTH-A,800,NR,NR
4192,ANTH,ANTH-B,200,2.603,3.088
4192,ANTH,ANTH-B,260,2.9,3.233
4192,ANTH,ANTH-B,301,3.513,3.014
4192,ANTH,ANTH-B,310,3.2,3.204
4192,ANTH,ANTH-B,368,2.755,3.007
4192,ANTH,ANTH-B,370,3.611,3.216
4192,ANTH,ANTH-B,400,NR,NR
4192,ANTH,ANTH-B,500,NR,NR
4192,ANTH,ANTH-B,525,NR,NR
4192,ANTH,ANTH-B,568,NR,NR
4192,ANTH,ANTH-B,600,NR,NR
4192,ANTH,ANTH-B,602,NR,NR
4192,ANTH,ANTH-E,101,3.616,3.24
4192,ANTH,ANTH-E,200,3.13,2.958
4192,ANTH,ANTH-E,251,1.97,2.546
4192,ANTH,ANTH-E,300,3.752,3.285
4192,ANTH,ANTH-E,321,3.778,3.038
4192,ANTH,ANTH-E,338,2.856,3.071
4192,ANTH,ANTH-E,366,3.564,3.303
4192,ANTH,ANTH-E,398,2.172,2.699
4192,ANTH,ANTH-E,400,3.23,3.046
4192,ANTH,ANTH-E,421,3.092,3.129
4192,ANTH,ANTH-E,437,NR,NR
4192,ANTH,ANTH-E,500,3.95,3.912
4192,ANTH,ANTH-E,526,NR,NR
4192,ANTH,ANTH-E,593,NR,NR
4192,ANTH,ANTH-E,600,NR,NR
4192,ANTH,ANTH-E,606,4,3.921
4192,ANTH,ANTH-E,609,NR,NR
4192,ANTH,ANTH-E,621,NR,NR
4192,ANTH,ANTH-G,901,NR,NR
4192,ANTH,ANTH-L,200,3.386,3.164
4192,ANTH,ANTH-L,204,2.667,2.84
4192,ANTH,ANTH-L,222,2.162,2.453
4192,ANTH,ANTH-L,400,2.95,3.224
4192,ANTH,ANTH-L,600,3.889,3.878
4192,ANTH,ANTH-OS,100,NR,NR
4192,ANTH,ANTH-P,200,3.112,3.017
4192,ANTH,ANTH-P,314,3.471,3.151
4192,ANTH,ANTH-P,361,3.525,3.069
4192,ANTH,ANTH-P,399,3.663,3.453
4192,ANTH,ANTH-P,409,NR,NR
4192,ANTH,ANTH-P,509,NR,NR
4192,ANTH,ANTH-P,604,4,3.878
4192,ANTH,ANTH-X,371,3.933,3.667
4192,ANTH,ANTH-X,476,4,3.674
4192,ANTH,ANTH-X,477,NR,NR
4192,ANTH,ANTH-X,478,NR,NR
4192,ANTH,ANTH-X,479,NR,NR
4192,ANTH,ANTH-X,490,NR,NR
4192,ASCS,ASCS-Q,294,NR,NR
4192,ASCS,ASCS-Q,296,NR,NR
4192,ASCS,ASCS-X,373,NR,NR
4192,ASCS,ASCS-X,375,NR,NR
4192,COLL,COLL-C,101,NR,NR
4192,COLL,COLL-C,103,3.182,3.091
4192,COLL,COLL-C,104,3.03,2.992
4192,COLL,COLL-C,105,3.215,3.196
4192,COLL,COLL-G,113,3.744,3.055
4192,COLL,COLL-G,123,3.131,1.986
4192,COLL,COLL-G,134,3.546,2.797
4192,COLL,COLL-OS,103,3.669,3.44
4192,COLL,COLL-P,155,3.089,3.142
4192,COLL,COLL-R,200,0,2.44
4192,COLL,COLL-R,300,NR,NR
4192,COLL,COLL-X,112,3.126,2.955
4192,COLL,COLL-X,211,3.827,3.044
4192,COLL,COLL-X,292,NR,NR
4192,ARTH,ARTH-A,101,2.4,2.999
4192,ARTH,ARTH-A,102,2.898,3.064
4192,ARTH,ARTH-A,155,3.283,3.091
4192,ARTH,ARTH-A,200,2.779,2.962
4192,ARTH,ARTH-A,205,3.143,3.299
4192,ARTH,ARTH-A,206,3.01,3.001
4192,ARTH,ARTH-A,207,3.759,3.397
4192,ARTH,ARTH-A,224,3.265,3.259
4192,ARTH,ARTH-A,276,3.317,2.725
4192,ARTH,ARTH-A,282,3.794,3.01
4192,ARTH,ARTH-A,300,NR,NR
4192,ARTH,ARTH-A,303,3.483,3.376
4192,ARTH,ARTH-A,316,3.229,3.225
4192,ARTH,ARTH-A,356,3.522,3.167
4192,ARTH,ARTH-A,358,2.366,2.824
4192,ARTH,ARTH-A,375,NR,NR
4192,ARTH,ARTH-A,396,NR,NR
4192,ARTH,ARTH-A,413,2.833,2.874
4192,ARTH,ARTH-A,425,2.376,3.032
4192,ARTH,ARTH-A,428,3.218,3.08
4192,ARTH,ARTH-A,443,3.125,3.129
4192,ARTH,ARTH-A,446,3.404,3.237
4192,ARTH,ARTH-A,499,3.333,3.671
4192,ARTH,ARTH-A,501,NR,NR
4192,ARTH,ARTH-A,525,NR,NR
4192,ARTH,ARTH-A,543,NR,NR
4192,ARTH,ARTH-A,558,NR,NR
4192,ARTH,ARTH-A,580,NR,NR
4192,ARTH,ARTH-A,595,NR,NR
4192,ARTH,ARTH-A,635,NR,NR
4192,ARTH,ARTH-A,643,NR,NR
4192,ARTH,ARTH-A,775,NR,NR
4192,ARTH,ARTH-A,779,NR,NR
4192,ARTH,ARTH-A,879,NR,NR
4192,ARTH,ARTH-G,901,NR,NR
4192,ARTH,ARTH-OS,100,NR,NR
4192,ARTH,ARTH-X,491,NR,NR
4192,AAST,AAST-A,101,3.885,3.146
4192,AAST,AAST-A,300,3.041,3.018
4192,AAST,AAST-A,320,3.58,3.139
4192,AST,AST-A,100,3.38,3.271
4192,AST,AST-A,103,3.316,3.218
4192,AST,AST-A,105,2.874,3.021
4192,AST,AST-A,107,2.746,2.958
4192,AST,AST-A,222,3.236,3.367
4192,AST,AST-A,453,3.293,3.331
4192,AST,AST-A,570,3.25,3.514
4192,AST,AST-A,575,3.375,3.514
4192,AST,AST-A,890,NR,NR
4192,AST,AST-A,899,NR,NR
4192,AST,AST-G,901,NR,NR
4192,AST,AST-S,499,NR,NR
4192,AST,AST-X,299,NR,NR
4192,AST,AST-X,390,NR,NR
4192,AST,AST-X,399,NR,NR
4192,BIOL,BIOL-G,901,NR,NR
4192,BIOL,BIOL-H,112,3.791,3.908
4192,BIOL,BIOL-L,104,2.882,3
4192,BIOL,BIOL-L,111,2.833,2.963
4192,BIOL,BIOL-L,112,3.015,3.216
4192,BIOL,BIOL-L,113,3.546,3.386
4192,BIOL,BIOL-L,211,3.254,3.407
4192,BIOL,BIOL-L,311,2.877,3.388
4192,BIOL,BIOL-L,312,2.993,3.464
4192,BIOL,BIOL-L,313,3.845,3.364
4192,BIOL,BIOL-L,318,3.554,3.344
4192,BIOL,BIOL-L,319,3.542,3.528
4192,BIOL,BIOL-L,321,3.145,3.432
4192,BIOL,BIOL-L,324,3.908,3.487
4192,BIOL,BIOL-L,328,3.475,3.188
4192,BIOL,BIOL-L,331,3.75,3.402
4192,BIOL,BIOL-L,369,2.774,3.182
4192,BIOL,BIOL-L,376,3.043,3.258
4192,BIOL,BIOL-L,388,3.483,3.413
4192,BIOL,BIOL-L,402,3.069,3.309
4192,BIOL,BIOL-L,411,4,3.565
4192,BIOL,BIOL-L,412,3.847,3.415
4192,BIOL,BIOL-L,417,3.095,3.398
4192,BIOL,BIOL-L,453,3.737,3.17
4192,BIOL,BIOL-L,473,NR,NR
4192,BIOL,BIOL-L,474,NR,NR
4192,BIOL,BIOL-L,486,NR,NR
4192,BIOL,BIOL-L,500,NR,NR
4192,BIOL,BIOL-L,501,NR,NR
4192,BIOL,BIOL-L,553,NR,NR
4192,BIOL,BIOL-L,570,NR,NR
4192,BIOL,BIOL-L,581,3.8,3.859
4192,BIOL,BIOL-L,586,3.715,3.839
4192,BIOL,BIOL-L,587,4,3.81
4192,BIOL,BIOL-L,800,NR,NR
4192,BIOL,BIOL-M,200,3.344,3.485
4192,BIOL,BIOL-M,215,3.312,3.596
4192,BIOL,BIOL-M,250,3.259,3.461
4192,BIOL,BIOL-M,315,3.515,3.452
4192,BIOL,BIOL-M,350,3.25,3.492
4192,BIOL,BIOL-M,360,3.909,3.579
4192,BIOL,BIOL-M,375,NR,NR
4192,BIOL,BIOL-M,430,2.632,3.395
4192,BIOL,BIOL-M,435,3.218,3.316
4192,BIOL,BIOL-M,460,2.586,3.236
4192,BIOL,BIOL-M,511,4,3.743
4192,BIOL,BIOL-M,525,NR,NR
4192,BIOL,BIOL-M,541,3.75,3.756
4192,BIOL,BIOL-M,800,NR,NR
4192,BIOL,BIOL-OS,300,NR,NR
4192,BIOL,BIOL-P,451,3.273,3.237
4192,BIOL,BIOL-Q,201,2.862,3.337
4192,BIOL,BIOL-S,318,3.606,3.669
4192,BIOL,BIOL-X,150,3.903,3.786
4192,BIOL,BIOL-X,371,NR,NR
4192,BIOL,BIOL-X,473,NR,NR
4192,BIOL,BIOL-X,490,3.985,3.671
4192,BIOL,BIOL-Z,406,2.907,3.211
4192,BIOL,BIOL-Z,460,3.1,3.152
4192,BIOL,BIOL-Z,620,3.988,3.833
4192,BIOT,BIOT-T,270,3.783,3.444
4192,BIOT,BIOT-T,312,3.886,3.324
4192,BIOT,BIOT-T,315,3.363,3.154
4192,BIOT,BIOT-T,322,3.288,3.206
4192,BIOT,BIOT-T,415,NR,NR
4192,BIOT,BIOT-T,440,3.286,3.164
4192,BIOT,BIOT-T,500,4,3.782
4192,BIOT,BIOT-T,515,3.529,3.673
4192,BIOT,BIOT-T,540,3.571,3.772
4192,BIOT,BIOT-T,590,3.94,3.765
4192,BIOT,BIOT-T,680,3.595,3.729
4192,BIOT,BIOT-X,498,NR,NR
4192,BIOT,BIOT-X,499,NR,NR
4192,BIOC,BIOC-B,513,NR,NR
4192,BIOC,BIOC-B,525,NR,NR
4192,BIOC,BIOC-B,540,NR,NR
4192,BIOC,BIOC-B,600,NR,NR
4192,BIOC,BIOC-B,680,3.533,3.677
4192,BIOC,BIOC-B,880,NR,NR
4192,BIOC,BIOC-G,901,NR,NR
4192,CHEM,CHEM-A,314,2.721,3.345
4192,CHEM,CHEM-A,316,3.416,3.353
4192,CHEM,CHEM-A,800,3.645,3.634
4192,CHEM,CHEM-B,486,3.31,3.434
4192,CHEM,CHEM-B,487,3.573,3.565
4192,CHEM,CHEM-B,488,3.667,3.43
4192,CHEM,CHEM-B,800,NR,NR
4192,CHEM,CHEM-C,101,2.594,2.874
4192,CHEM,CHEM-C,102,2.68,3.102
4192,CHEM,CHEM-C,103,2.651,3.047
4192,CHEM,CHEM-C,107,3.805,3.576
4192,CHEM,CHEM-C,117,2.284,3.176
4192,CHEM,CHEM-C,118,3.18,3.533
4192,CHEM,CHEM-C,121,2.958,2.849
4192,CHEM,CHEM-C,122,3.029,3.05
4192,CHEM,CHEM-C,127,3.014,3.254
4192,CHEM,CHEM-C,243,2.4,2.866
4192,CHEM,CHEM-C,317,3.626,3.39
4192,CHEM,CHEM-C,341,2.367,3.351
4192,CHEM,CHEM-C,342,2.749,3.468
4192,CHEM,CHEM-C,343,3.299,3.528
4192,CHEM,CHEM-C,344,3.717,3.436
4192,CHEM,CHEM-C,362,3.336,3.397
4192,CHEM,CHEM-C,383,2.976,3.498
4192,CHEM,CHEM-C,416,NR,NR
4192,CHEM,CHEM-C,437,2.925,3.452
4192,CHEM,CHEM-C,446,3.373,3.671
4192,CHEM,CHEM-C,481,3.523,3.596
4192,CHEM,CHEM-C,483,3.149,3.694
4192,CHEM,CHEM-C,484,3.373,3.527
4192,CHEM,CHEM-C,500,3.884,3.619
4192,CHEM,CHEM-C,585,NR,NR
4192,CHEM,CHEM-C,588,3.671,3.644
4192,CHEM,CHEM-C,589,3.729,3.66
4192,CHEM,CHEM-C,612,3.309,3.64
4192,CHEM,CHEM-C,613,3.4,3.592
4192,CHEM,CHEM-C,614,3.667,3.661
4192,CHEM,CHEM-C,615,4,3.753
4192,CHEM,CHEM-C,616,3.355,3.637
4192,CHEM,CHEM-C,630,3.386,3.677
4192,CHEM,CHEM-C,636,NR,NR
4192,CHEM,CHEM-C,639,NR,NR
4192,CHEM,CHEM-C,643,3.25,3.482
4192,CHEM,CHEM-C,648,3.411,3.473
4192,CHEM,CHEM-C,668,NR,NR
4192,CHEM,CHEM-C,681,3.348,3.492
4192,CHEM,CHEM-C,682,3.206,3.45
4192,CHEM,CHEM-C,687,NR,NR
4192,CHEM,CHEM-C,810,NR,NR
4192,CHEM,CHEM-C,820,NR,NR
4192,CHEM,CHEM-C,830,NR,NR
4192,CHEM,CHEM-C,840,NR,NR
4192,CHEM,CHEM-C,860,NR,NR
4192,CHEM,CHEM-C,880,NR,NR
4192,CHEM,CHEM-G,901,NR,NR
4192,CHEM,CHEM-M,501,3.544,3.564
4192,CHEM,CHEM-M,503,NR,NR
4192,CHEM,CHEM-M,800,4,3.616
4192,CHEM,CHEM-N,330,2.93,3.552
4192,CHEM,CHEM-N,800,NR,NR
4192,CHEM,CHEM-P,364,3.325,3.32
4192,CHEM,CHEM-P,464,3.333,3.437
4192,CHEM,CHEM-P,800,3.117,3.623
4192,CHEM,CHEM-R,800,NR,NR
4192,CHEM,CHEM-S,341,3.194,3.669
4192,CHEM,CHEM-S,343,3.383,3.591
4192,CHEM,CHEM-X,170,4,3.473
4192,CHEM,CHEM-X,270,4,3.65
4192,CHEM,CHEM-X,371,NR,NR
4192,CHEM,CHEM-X,399,4,3.669
4192,CHEM,CHEM-X,499,4,3.737
4192,CJUS,CJUS-G,901,NR,NR
4192,CJUS,CJUS-K,300,3.01,3.025
4192,CJUS,CJUS-OS,100,NR,NR
4192,CJUS,CJUS-OS,300,2.827,3.181
4192,CJUS,CJUS-P,100,2.986,2.854
4192,CJUS,CJUS-P,200,2.885,2.881
4192,CJUS,CJUS-P,290,3.28,2.863
4192,CJUS,CJUS-P,300,3.302,3.057
4192,CJUS,CJUS-P,304,3.578,3.004
4192,CJUS,CJUS-P,306,2.851,2.939
4192,CJUS,CJUS-P,307,2.963,3.11
4192,CJUS,CJUS-P,311,3.503,2.891
4192,CJUS,CJUS-P,314,3.021,3.219
4192,CJUS,CJUS-P,320,3.09,3.062
4192,CJUS,CJUS-P,370,3.021,3.012
4192,CJUS,CJUS-P,375,3.376,2.911
4192,CJUS,CJUS-P,406,2.732,3.141
4192,CJUS,CJUS-P,415,3.579,3.271
4192,CJUS,CJUS-P,421,3.014,2.798
4192,CJUS,CJUS-P,425,3.856,3.362
4192,CJUS,CJUS-P,457,3.912,3.245
4192,CJUS,CJUS-P,493,2.462,2.92
4192,CJUS,CJUS-P,502,NR,NR
4192,CJUS,CJUS-P,680,4,3.898
4192,CJUS,CJUS-P,859,NR,NR
4192,CJUS,CJUS-X,170,4,3.382
4192,CJUS,CJUS-X,395,4,3.235
4192,CJUS,CJUS-X,477,4,3.239
4192,CLAS,CLAS-C,101,2.745,2.998
4192,CLAS,CLAS-C,102,2.809,3.024
4192,CLAS,CLAS-C,205,3.129,3.233
4192,CLAS,CLAS-C,206,2.702,2.853
4192,CLAS,CLAS-C,209,3.72,3.321
4192,CLAS,CLAS-C,321,3.658,3.291
4192,CLAS,CLAS-C,395,3.182,3.561
4192,CLAS,CLAS-C,413,3.614,3.559
4192,CLAS,CLAS-C,499,NR,NR
4192,CLAS,CLAS-C,501,NR,NR
